stimp,skill,slope_deg,clock,length_ft,rollout_m,solve_ok,make,make_se,three_plus,exp_strokes,exp_strokes_se,mean_past_miss_m,pct_miss_short,mean_leave_m
12,mid,2,3,20,0.70,true,0.08413,0.00310,0.15592,2.07191,0.00408,0.7909,0.1514,0.8595
12,mid,2,3,20,0.80,true,0.08588,0.00313,0.18083,2.09510,0.00425,0.8556,0.1199,0.9324
12,mid,2,3,20,0.90,true,0.08388,0.00310,0.20841,2.12474,0.00434,0.9263,0.0951,1.0106
12,mid,2,3,20,1.00,true,0.08275,0.00308,0.23694,2.15445,0.00445,0.9993,0.0740,1.0928
12,mid,2,3,20,1.10,true,0.08238,0.00307,0.26473,2.18269,0.00455,1.0731,0.0584,1.1743
12,mid,2,3,20,1.20,true,0.08225,0.00307,0.29242,2.21059,0.00465,1.1464,0.0449,1.2574
12,mid,2,6,10,0.00,true,0.15900,0.00409,0.00133,1.84233,0.00410,0.1864,0.5667,0.2502
12,mid,2,6,10,0.10,true,0.19062,0.00439,0.00088,1.81026,0.00440,0.2346,0.4006,0.2690
12,mid,2,6,10,0.20,true,0.21363,0.00458,0.00113,1.78750,0.00459,0.2941,0.2556,0.3152
12,mid,2,6,10,0.30,true,0.22162,0.00464,0.00217,1.78055,0.00466,0.3617,0.1502,0.3803
12,mid,2,6,10,0.40,true,0.22387,0.00466,0.00446,1.78058,0.00469,0.4414,0.0823,0.4613
12,mid,2,6,10,0.50,true,0.21700,0.00461,0.00853,1.79154,0.00466,0.5284,0.0433,0.5504
12,mid,2,6,10,0.60,true,0.20838,0.00454,0.01470,1.80633,0.00463,0.6191,0.0224,0.6429
12,mid,2,6,10,0.70,true,0.20012,0.00447,0.02377,1.82366,0.00462,0.7165,0.0108,0.7414
12,mid,2,6,10,0.80,true,0.19012,0.00439,0.03496,1.84487,0.00460,0.8086,0.0051,0.8340
12,mid,2,6,10,0.90,true,0.17813,0.00428,0.05011,1.87204,0.00458,0.9099,0.0026,0.9347
12,mid,2,6,10,1.00,true,0.16625,0.00416,0.06885,1.90270,0.00456,1.0149,0.0016,1.0385
12,mid,2,6,10,1.10,true,0.15250,0.00402,0.08956,1.93721,0.00452,1.1138,0.0007,1.1370
12,mid,2,6,10,1.20,true,0.13987,0.00388,0.11140,1.97174,0.00447,1.2074,0.0004,1.2301
12,mid,2,6,15,0.00,true,0.08775,0.00316,0.01048,1.92273,0.00322,0.2810,0.5391,0.3846
12,mid,2,6,15,0.10,true,0.10025,0.00336,0.00953,1.90928,0.00341,0.3242,0.4248,0.4015
12,mid,2,6,15,0.20,true,0.11275,0.00354,0.01061,1.89786,0.00359,0.3768,0.3173,0.4378
12,mid,2,6,15,0.30,true,0.11688,0.00359,0.01364,1.89677,0.00366,0.4381,0.2334,0.4876
12,mid,2,6,15,0.40,true,0.12000,0.00363,0.01881,1.89882,0.00374,0.5066,0.1659,0.5512
12,mid,2,6,15,0.50,true,0.11825,0.00361,0.02638,1.90815,0.00376,0.5797,0.1094,0.6261
12,mid,2,6,15,0.60,true,0.11713,0.00360,0.03624,1.91915,0.00380,0.6582,0.0697,0.7080
12,mid,2,6,15,0.70,true,0.11263,0.00353,0.04869,1.93612,0.00380,0.7431,0.0437,0.7951
12,mid,2,6,15,0.80,true,0.10575,0.00344,0.06384,1.95818,0.00379,0.8344,0.0285,0.8863
12,mid,2,6,15,0.90,true,0.09963,0.00335,0.08110,1.98161,0.00378,0.9275,0.0200,0.9783
12,mid,2,6,15,1.00,true,0.09125,0.00322,0.10222,2.01116,0.00375,1.0265,0.0114,1.0788
12,mid,2,6,15,1.10,true,0.08250,0.00308,0.12349,2.04126,0.00369,1.1171,0.0060,1.1705
12,mid,2,6,15,1.20,true,0.07512,0.00295,0.14823,2.07348,0.00365,1.2185,0.0036,1.2711
12,mid,2,6,20,0.00,true,0.04650,0.00235,0.04007,1.99358,0.00258,0.3689,0.5194,0.5424
12,mid,2,6,20,0.10,true,0.05175,0.00248,0.03908,1.98735,0.00269,0.4163,0.4412,0.5591
12,mid,2,6,20,0.20,true,0.05588,0.00257,0.04088,1.98503,0.00279,0.4645,0.3579,0.5892
12,mid,2,6,20,0.30,true,0.05813,0.00262,0.04544,1.98735,0.00286,0.5233,0.2910,0.6308
12,mid,2,6,20,0.40,true,0.06037,0.00266,0.05264,1.99231,0.00295,0.5857,0.2313,0.6839
12,mid,2,6,20,0.50,true,0.05838,0.00262,0.06252,2.00422,0.00296,0.6479,0.1754,0.7448
12,mid,2,6,20,0.60,true,0.05912,0.00264,0.07462,2.01559,0.00305,0.7144,0.1275,0.8143
12,mid,2,6,20,0.70,true,0.05788,0.00261,0.08912,2.03139,0.00309,0.7936,0.0983,0.8901
12,mid,2,6,20,0.80,true,0.05638,0.00258,0.10626,2.05008,0.00315,0.8726,0.0678,0.9737
12,mid,2,6,20,0.90,true,0.05225,0.00249,0.12553,2.07355,0.00314,0.9572,0.0470,1.0604
12,mid,2,6,20,1.00,true,0.04950,0.00243,0.14548,2.09633,0.00317,1.0407,0.0317,1.1465
12,mid,2,6,20,1.10,true,0.04437,0.00230,0.16714,2.12322,0.00313,1.1298,0.0230,1.2344
12,mid,2,6,20,1.20,true,0.03988,0.00219,0.19164,2.15235,0.00310,1.2267,0.0155,1.3311
12,high,2,12,10,0.00,true,0.23438,0.00474,0.00182,1.76745,0.00475,0.2066,0.6162,0.2466
12,high,2,12,10,0.10,true,0.27937,0.00502,0.00434,1.72497,0.00505,0.2570,0.4628,0.2607
12,high,2,12,10,0.20,true,0.31112,0.00518,0.00983,1.69870,0.00526,0.3160,0.3194,0.3024
12,high,2,12,10,0.30,true,0.32575,0.00524,0.01879,1.69304,0.00541,0.3789,0.2069,0.3629
12,high,2,12,10,0.40,true,0.32875,0.00525,0.03310,1.70435,0.00556,0.4517,0.1225,0.4407
12,high,2,12,10,0.50,true,0.32125,0.00522,0.05297,1.73173,0.00570,0.5318,0.0696,0.5272
12,high,2,12,10,0.60,true,0.31150,0.00518,0.07809,1.76660,0.00587,0.6195,0.0379,0.6208
12,high,2,12,10,0.70,true,0.30088,0.00513,0.10711,1.80626,0.00605,0.7106,0.0209,0.7157
12,high,2,12,10,0.80,true,0.29025,0.00507,0.14028,1.85008,0.00623,0.8057,0.0093,0.8152
12,high,2,12,10,0.90,true,0.28087,0.00502,0.17483,1.89402,0.00642,0.9020,0.0038,0.9137
12,high,2,12,10,1.00,true,0.26937,0.00496,0.21067,1.94139,0.00657,0.9986,0.0017,1.0108
12,high,2,12,10,1.10,true,0.25912,0.00490,0.24727,1.98828,0.00671,1.0981,0.0012,1.1099
12,high,2,12,10,1.20,true,0.25000,0.00484,0.28310,2.03330,0.00685,1.1968,0.0008,1.2083
12,high,2,12,15,0.00,true,0.12437,0.00369,0.01529,1.89093,0.00379,0.3195,0.5676,0.3781
12,high,2,12,15,0.10,true,0.13937,0.00387,0.02217,1.88280,0.00403,0.3638,0.4696,0.3899
12,high,2,12,15,0.20,true,0.15475,0.00404,0.03307,1.87833,0.00429,0.4162,0.3733,0.4209
12,high,2,12,15,0.30,true,0.16137,0.00411,0.04821,1.88685,0.00447,0.4720,0.2844,0.4669
12,high,2,12,15,0.40,true,0.16800,0.00418,0.06648,1.89851,0.00468,0.5319,0.2120,0.5252
12,high,2,12,15,0.50,true,0.17137,0.00421,0.08982,1.91848,0.00488,0.6019,0.1536,0.5964
12,high,2,12,15,0.60,true,0.16987,0.00420,0.11683,1.94701,0.00505,0.6748,0.1072,0.6744
12,high,2,12,15,0.70,true,0.16737,0.00417,0.14705,1.97975,0.00521,0.7553,0.0749,0.7593
12,high,2,12,15,0.80,true,0.16362,0.00414,0.17919,2.01568,0.00536,0.8363,0.0501,0.8465
12,high,2,12,15,0.90,true,0.15950,0.00409,0.21361,2.05426,0.00550,0.9234,0.0330,0.9385
12,high,2,12,15,1.00,true,0.15450,0.00404,0.24931,2.09502,0.00561,1.0142,0.0222,1.0324
12,high,2,12,15,1.10,true,0.14925,0.00398,0.28560,2.13663,0.00571,1.1081,0.0153,1.1283
12,high,2,12,15,1.20,true,0.14438,0.00393,0.32150,2.17749,0.00579,1.2025,0.0101,1.2248
12,high,2,12,20,0.00,true,0.07375,0.00292,0.04471,1.97100,0.00320,0.4198,0.5327,0.5158
12,high,2,12,20,0.10,true,0.08013,0.00304,0.05506,1.97498,0.00340,0.4633,0.4567,0.5305
12,high,2,12,20,0.20,true,0.08812,0.00317,0.06956,1.98148,0.00365,0.5179,0.3870,0.5593
12,high,2,12,20,0.30,true,0.09337,0.00325,0.08804,1.99473,0.00386,0.5729,0.3178,0.6004
12,high,2,12,20,0.40,true,0.09325,0.00325,0.10981,2.01664,0.00401,0.6308,0.2582,0.6498
12,high,2,12,20,0.50,true,0.09588,0.00329,0.13271,2.03694,0.00419,0.6889,0.2085,0.7060
12,high,2,12,20,0.60,true,0.09775,0.00332,0.15977,2.06215,0.00438,0.7556,0.1635,0.7736
12,high,2,12,20,0.70,true,0.09663,0.00330,0.18934,2.09289,0.00452,0.8252,0.1252,0.8469
12,high,2,12,20,0.80,true,0.09713,0.00331,0.22069,2.12380,0.00468,0.9007,0.0943,0.9274
12,high,2,12,20,0.90,true,0.09663,0.00330,0.25336,2.15703,0.00482,0.9820,0.0718,1.0120
12,high,2,12,20,1.00,true,0.09413,0.00326,0.28658,2.19284,0.00491,1.0657,0.0559,1.0975
12,high,2,12,20,1.10,true,0.09225,0.00324,0.32058,2.22883,0.00500,1.1526,0.0423,1.1878
12,high,2,12,20,1.20,true,0.08912,0.00319,0.35456,2.26605,0.00504,1.2393,0.0303,1.2795
12,high,2,3,10,0.00,true,0.12125,0.00365,0.00643,1.88518,0.00369,0.1421,0.5385,0.2897
12,high,2,3,10,0.10,true,0.15687,0.00407,0.00866,1.85179,0.00412,0.2306,0.4194,0.3047
12,high,2,3,10,0.20,true,0.17913,0.00429,0.01494,1.83583,0.00439,0.3031,0.3020,0.3450
12,high,2,3,10,0.30,true,0.19525,0.00443,0.02524,1.83001,0.00461,0.3638,0.2092,0.4007
12,high,2,3,10,0.40,true,0.20400,0.00451,0.04056,1.83659,0.00480,0.4265,0.1383,0.4677
12,high,2,3,10,0.50,true,0.20413,0.00451,0.06198,1.85792,0.00496,0.4962,0.0859,0.5446
12,high,2,3,10,0.60,true,0.20488,0.00451,0.08785,1.88307,0.00515,0.5708,0.0527,0.6276
12,high,2,3,10,0.70,true,0.20100,0.00448,0.11926,1.91842,0.00533,0.6535,0.0314,0.7179
12,high,2,3,10,0.80,true,0.19550,0.00443,0.15122,1.95596,0.00548,0.7321,0.0180,0.8035
12,high,2,3,10,0.90,true,0.18950,0.00438,0.18721,1.99805,0.00563,0.8186,0.0105,0.8961
12,high,2,3,10,1.00,true,0.18513,0.00434,0.22263,2.03796,0.00578,0.9034,0.0054,0.9869
12,high,2,3,10,1.10,true,0.18100,0.00430,0.25968,2.07931,0.00592,0.9944,0.0035,1.0827
12,high,2,3,10,1.20,true,0.17475,0.00425,0.29617,2.12225,0.00602,1.0833,0.0014,1.1776
12,high,2,3,15,0.00,true,0.06750,0.00280,0.03876,1.97130,0.00305,0.2668,0.5397,0.4585
12,high,2,3,15,0.10,true,0.07787,0.00300,0.04581,1.96799,0.00329,0.3645,0.4476,0.4718
12,high,2,3,15,0.20,true,0.08850,0.00318,0.05679,1.96835,0.00355,0.4303,0.3731,0.5012
12,high,2,3,15,0.30,true,0.09438,0.00327,0.07189,1.97760,0.00374,0.4839,0.2997,0.5429
12,high,2,3,15,0.40,true,0.10212,0.00339,0.09077,1.98876,0.00399,0.5418,0.2408,0.5957
12,high,2,3,15,0.50,true,0.10650,0.00345,0.11500,2.00866,0.00421,0.6042,0.1851,0.6603
12,high,2,3,15,0.60,true,0.10675,0.00345,0.14109,2.03457,0.00437,0.6705,0.1481,0.7278
12,high,2,3,15,0.70,true,0.11088,0.00351,0.17083,2.06028,0.00460,0.7393,0.1094,0.8074
12,high,2,3,15,0.80,true,0.10825,0.00347,0.20079,2.09297,0.00472,0.8069,0.0841,0.8829
12,high,2,3,15,0.90,true,0.10400,0.00341,0.23457,2.13115,0.00481,0.8823,0.0625,0.9673
12,high,2,3,15,1.00,true,0.10350,0.00341,0.26512,2.16237,0.00493,0.9552,0.0485,1.0474
12,high,2,3,15,1.10,true,0.10138,0.00337,0.29838,2.19797,0.00503,1.0325,0.0332,1.1368
12,high,2,3,15,1.20,true,0.09825,0.00333,0.33177,2.23475,0.00509,1.1153,0.0244,1.2276
12,high,2,3,20,0.00,true,0.04350,0.00228,0.10844,2.06514,0.00300,0.4308,0.5254,0.6705
12,high,2,3,20,0.10,true,0.05212,0.00249,0.11614,2.06422,0.00325,0.5355,0.4713,0.6811
12,high,2,3,20,0.20,true,0.05663,0.00258,0.12808,2.07168,0.00343,0.6046,0.4206,0.7056
12,high,2,3,20,0.30,true,0.05838,0.00262,0.14432,2.08622,0.00358,0.6641,0.3700,0.7416
12,high,2,3,20,0.40,true,0.06288,0.00271,0.16065,2.09811,0.00377,0.7078,0.3211,0.7808
12,high,2,3,20,0.50,true,0.06575,0.00277,0.18064,2.11531,0.00395,0.7642,0.2790,0.8308
12,high,2,3,20,0.60,true,0.06463,0.00275,0.20314,2.13905,0.00406,0.8186,0.2393,0.8863
12,high,2,3,20,0.70,true,0.06212,0.00270,0.22867,2.16723,0.00414,0.8769,0.2010,0.9496
12,high,2,3,20,0.80,true,0.06488,0.00275,0.25343,2.18941,0.00431,0.9343,0.1672,1.0173
12,high,2,3,20,0.90,true,0.06425,0.00274,0.27957,2.21639,0.00441,0.9957,0.1395,1.0880
12,high,2,3,20,1.00,true,0.06550,0.00277,0.30661,2.24244,0.00454,1.0631,0.1154,1.1656
12,high,2,3,20,1.10,true,0.06488,0.00275,0.33275,2.26950,0.00461,1.1304,0.0972,1.2410
12,high,2,3,20,1.20,true,0.06288,0.00271,0.35966,2.29875,0.00465,1.1980,0.0795,1.3202
12,high,2,6,10,0.00,true,0.12537,0.00370,0.00454,1.87917,0.00373,0.2043,0.5551,0.2831
12,high,2,6,10,0.10,true,0.14950,0.00399,0.00368,1.85419,0.00401,0.2528,0.4059,0.3028
12,high,2,6,10,0.20,true,0.16737,0.00417,0.00456,1.83719,0.00420,0.3099,0.2717,0.3464
12,high,2,6,10,0.30,true,0.17463,0.00424,0.00745,1.83284,0.00429,0.3777,0.1760,0.4077
12,high,2,6,10,0.40,true,0.17788,0.00428,0.01286,1.83501,0.00435,0.4528,0.1042,0.4840
12,high,2,6,10,0.50,true,0.17488,0.00425,0.02154,1.84671,0.00438,0.5372,0.0592,0.5706
12,high,2,6,10,0.60,true,0.16650,0.00416,0.03344,1.86703,0.00437,0.6257,0.0355,0.6596
12,high,2,6,10,0.70,true,0.15925,0.00409,0.04952,1.89042,0.00439,0.7204,0.0189,0.7563
12,high,2,6,10,0.80,true,0.15000,0.00399,0.06746,1.91769,0.00439,0.8093,0.0103,0.8463
12,high,2,6,10,0.90,true,0.13975,0.00388,0.09033,1.95093,0.00439,0.9083,0.0051,0.9457
12,high,2,6,10,1.00,true,0.13025,0.00376,0.11704,1.98732,0.00440,1.0117,0.0026,1.0487
12,high,2,6,10,1.10,true,0.11900,0.00362,0.14491,2.02666,0.00438,1.1102,0.0020,1.1459
12,high,2,6,10,1.20,true,0.10712,0.00346,0.17344,2.06733,0.00432,1.2030,0.0013,1.2382
12,high,2,6,15,0.00,true,0.06838,0.00282,0.03133,1.96298,0.00300,0.3078,0.5327,0.4492
12,high,2,6,15,0.10,true,0.07675,0.00298,0.03058,1.95386,0.00315,0.3506,0.4304,0.4668
12,high,2,6,15,0.20,true,0.08475,0.00311,0.03333,1.94863,0.00330,0.4011,0.3302,0.5018
12,high,2,6,15,0.30,true,0.08650,0.00314,0.03938,1.95296,0.00337,0.4622,0.2551,0.5484
12,high,2,6,15,0.40,true,0.08825,0.00317,0.04869,1.96056,0.00345,0.5280,0.1888,0.6082
12,high,2,6,15,0.50,true,0.08687,0.00315,0.06154,1.97484,0.00350,0.5994,0.1336,0.6791
12,high,2,6,15,0.60,true,0.08538,0.00312,0.07740,1.99229,0.00357,0.6758,0.0923,0.7571
12,high,2,6,15,0.70,true,0.08200,0.00307,0.09632,2.01469,0.00361,0.7571,0.0617,0.8411
12,high,2,6,15,0.80,true,0.07750,0.00299,0.11798,2.04100,0.00364,0.8428,0.0401,0.9292
12,high,2,6,15,0.90,true,0.07325,0.00291,0.14130,2.06877,0.00366,0.9324,0.0289,1.0176
12,high,2,6,15,1.00,true,0.06650,0.00279,0.16881,2.10328,0.00365,1.0314,0.0208,1.1150
12,high,2,6,15,1.10,true,0.06062,0.00267,0.19546,2.13607,0.00362,1.1210,0.0138,1.2056
12,high,2,6,15,1.20,true,0.05437,0.00254,0.22541,2.17263,0.00358,1.2174,0.0077,1.3039
12,high,2,6,20,0.00,true,0.03400,0.00203,0.09904,2.06519,0.00265,0.4046,0.5193,0.6499
12,high,2,6,20,0.10,true,0.03787,0.00213,0.09923,2.06154,0.00275,0.4518,0.4484,0.6687
12,high,2,6,20,0.20,true,0.04075,0.00221,0.10311,2.06260,0.00284,0.4993,0.3720,0.6993
12,high,2,6,20,0.30,true,0.04337,0.00228,0.11046,2.06739,0.00295,0.5572,0.3101,0.7403
12,high,2,6,20,0.40,true,0.04437,0.00230,0.12098,2.07700,0.00303,0.6172,0.2545,0.7899
12,high,2,6,20,0.50,true,0.04325,0.00227,0.13463,2.09189,0.00307,0.6801,0.2036,0.8481
12,high,2,6,20,0.60,true,0.04225,0.00225,0.15078,2.10918,0.00312,0.7433,0.1562,0.9132
12,high,2,6,20,0.70,true,0.04188,0.00224,0.16909,2.12804,0.00320,0.8119,0.1178,0.9845
12,high,2,6,20,0.80,true,0.03800,0.00214,0.19048,2.15354,0.00318,0.8941,0.0926,1.0628
12,high,2,6,20,0.90,true,0.03537,0.00207,0.21370,2.17965,0.00320,0.9733,0.0670,1.1460
12,high,2,6,20,1.00,true,0.03288,0.00199,0.23697,2.20571,0.00321,1.0535,0.0498,1.2281
12,high,2,6,20,1.10,true,0.02987,0.00190,0.26163,2.23372,0.00319,1.1368,0.0358,1.3134
12,high,2,6,20,1.20,true,0.02763,0.00183,0.28846,2.26322,0.00319,1.2308,0.0266,1.4066
12,tour,3,12,10,0.00,true,0.58013,0.00552,0.00001,1.41989,0.00552,0.1859,0.9354,0.1942
12,tour,3,12,10,0.10,true,0.72550,0.00499,0.00005,1.27455,0.00499,0.2454,0.8525,0.1871
12,tour,3,12,10,0.20,true,0.82150,0.00428,0.00018,1.17868,0.00429,0.3135,0.6751,0.2160
12,tour,3,12,10,0.30,true,0.86400,0.00383,0.00053,1.13653,0.00385,0.3922,0.4586,0.2839
12,tour,3,12,10,0.40,true,0.88200,0.00361,0.00127,1.11927,0.00365,0.4719,0.2352,0.3978
12,tour,3,12,10,0.50,true,0.88362,0.00359,0.00266,1.11904,0.00367,0.5618,0.0999,0.5227
12,tour,3,12,10,0.60,true,0.87675,0.00368,0.00514,1.12839,0.00383,0.6587,0.0345,0.6436
12,tour,3,12,10,0.70,true,0.86525,0.00382,0.00856,1.14331,0.00407,0.7458,0.0111,0.7418
12,tour,3,12,10,0.80,true,0.85162,0.00397,0.01379,1.16217,0.00436,0.8471,0.0017,0.8485
12,tour,3,12,10,0.90,true,0.83700,0.00413,0.02045,1.18345,0.00466,0.9466,0.0000,0.9491
12,tour,3,12,10,1.00,true,0.82012,0.00429,0.02880,1.20868,0.00500,1.0461,0.0000,1.0483
12,tour,3,12,10,1.10,true,0.80663,0.00442,0.03777,1.23115,0.00530,1.1427,0.0000,1.1447
12,tour,3,12,10,1.20,true,0.79338,0.00453,0.04780,1.25443,0.00560,1.2416,0.0000,1.2435
12,tour,3,12,15,0.00,true,0.43512,0.00554,0.00059,1.56546,0.00555,0.2752,0.7876,0.2757
12,tour,3,12,15,0.10,true,0.51150,0.00559,0.00115,1.48965,0.00560,0.3185,0.6840,0.2736
12,tour,3,12,15,0.20,true,0.58262,0.00551,0.00226,1.41964,0.00555,0.3779,0.5544,0.2985
12,tour,3,12,15,0.30,true,0.63275,0.00539,0.00418,1.37143,0.00546,0.4455,0.4149,0.3525
12,tour,3,12,15,0.40,true,0.66150,0.00529,0.00707,1.34557,0.00541,0.5150,0.2781,0.4322
12,tour,3,12,15,0.50,true,0.67625,0.00523,0.01144,1.33519,0.00543,0.5941,0.1676,0.5326
12,tour,3,12,15,0.60,true,0.67612,0.00523,0.01765,1.34152,0.00554,0.6809,0.0961,0.6385
12,tour,3,12,15,0.70,true,0.66975,0.00526,0.02565,1.35590,0.00570,0.7721,0.0594,0.7404
12,tour,3,12,15,0.80,true,0.66175,0.00529,0.03580,1.37406,0.00589,0.8641,0.0259,0.8505
12,tour,3,12,15,0.90,true,0.65212,0.00533,0.04741,1.39529,0.00610,0.9608,0.0122,0.9551
12,tour,3,12,15,1.00,true,0.64125,0.00536,0.05966,1.41842,0.00631,1.0516,0.0059,1.0501
12,tour,3,12,15,1.10,true,0.62825,0.00540,0.07382,1.44558,0.00654,1.1468,0.0040,1.1461
12,tour,3,12,15,1.20,true,0.61575,0.00544,0.08947,1.47373,0.00677,1.2456,0.0023,1.2461
12,tour,3,12,20,0.00,true,0.32987,0.00526,0.00226,1.67239,0.00528,0.3402,0.7040,0.3486
12,tour,3,12,20,0.10,true,0.38275,0.00543,0.00405,1.62130,0.00547,0.3884,0.5996,0.3516
12,tour,3,12,20,0.20,true,0.42175,0.00552,0.00649,1.58474,0.00559,0.4352,0.5011,0.3730
12,tour,3,12,20,0.30,true,0.46025,0.00557,0.01035,1.55010,0.00569,0.4950,0.3951,0.4184
12,tour,3,12,20,0.40,true,0.48187,0.00559,0.01560,1.53373,0.00578,0.5575,0.2999,0.4778
12,tour,3,12,20,0.50,true,0.49675,0.00559,0.02269,1.52594,0.00588,0.6325,0.2211,0.5555
12,tour,3,12,20,0.60,true,0.50113,0.00559,0.03159,1.53046,0.00599,0.7087,0.1599,0.6390
12,tour,3,12,20,0.70,true,0.50450,0.00559,0.04254,1.53804,0.00613,0.7877,0.1029,0.7362
12,tour,3,12,20,0.80,true,0.50400,0.00559,0.05545,1.55145,0.00629,0.8776,0.0691,0.8371
12,tour,3,12,20,0.90,true,0.49962,0.00559,0.07045,1.57083,0.00646,0.9675,0.0407,0.9419
12,tour,3,12,20,1.00,true,0.49362,0.00559,0.08689,1.59327,0.00665,1.0583,0.0227,1.0442
12,tour,3,12,20,1.10,true,0.48488,0.00559,0.10508,1.62022,0.00683,1.1534,0.0116,1.1475
12,tour,3,12,20,1.20,true,0.47450,0.00558,0.12401,1.64953,0.00701,1.2498,0.0083,1.2455
12,tour,3,3,10,0.00,true,0.12112,0.00365,0.00157,1.88045,0.00366,0.1099,0.5345,0.2354
12,tour,3,3,10,0.10,true,0.16550,0.00415,0.00155,1.83605,0.00416,0.1578,0.2528,0.2587
12,tour,3,3,10,0.20,true,0.18725,0.00436,0.00215,1.81490,0.00437,0.2271,0.0915,0.3118
12,tour,3,3,10,0.30,true,0.18800,0.00437,0.00376,1.81576,0.00439,0.3027,0.0292,0.3764
12,tour,3,3,10,0.40,true,0.19225,0.00441,0.00786,1.81561,0.00445,0.3985,0.0067,0.4640
12,tour,3,3,10,0.50,true,0.19850,0.00446,0.01489,1.81640,0.00455,0.4877,0.0025,0.5508
12,tour,3,3,10,0.60,true,0.20475,0.00451,0.02538,1.82064,0.00467,0.5700,0.0017,0.6366
12,tour,3,3,10,0.70,true,0.20838,0.00454,0.04125,1.83288,0.00481,0.6526,0.0011,0.7292
12,tour,3,3,10,0.80,true,0.21800,0.00462,0.06040,1.84241,0.00501,0.7277,0.0006,0.8192
12,tour,3,3,10,0.90,true,0.22050,0.00464,0.08396,1.86349,0.00519,0.7995,0.0002,0.9099
12,tour,3,3,10,1.00,true,0.23000,0.00471,0.10835,1.87839,0.00543,0.8671,0.0002,0.9984
12,tour,3,3,10,1.10,true,0.24063,0.00478,0.13286,1.89229,0.00568,0.9313,0.0000,1.0863
12,tour,3,3,10,1.20,true,0.24688,0.00482,0.15877,1.91197,0.00590,0.9983,0.0000,1.1781
12,tour,3,3,15,0.00,true,0.07900,0.00302,0.01363,1.93463,0.00309,0.1797,0.5162,0.3513
12,tour,3,3,15,0.10,true,0.10237,0.00339,0.01354,1.91117,0.00347,0.2245,0.3396,0.3690
12,tour,3,3,15,0.20,true,0.11975,0.00363,0.01498,1.89523,0.00372,0.2811,0.1903,0.4095
12,tour,3,3,15,0.30,true,0.12800,0.00374,0.01862,1.89062,0.00385,0.3520,0.0948,0.4683
12,tour,3,3,15,0.40,true,0.13100,0.00377,0.02504,1.89404,0.00392,0.4325,0.0449,0.5381
12,tour,3,3,15,0.50,true,0.13275,0.00379,0.03487,1.90213,0.00400,0.5196,0.0226,0.6159
12,tour,3,3,15,0.60,true,0.13625,0.00384,0.04851,1.91227,0.00412,0.6071,0.0116,0.6978
12,tour,3,3,15,0.70,true,0.13825,0.00386,0.06660,1.92837,0.00424,0.6953,0.0055,0.7845
12,tour,3,3,15,0.80,true,0.13800,0.00386,0.08732,1.94935,0.00435,0.7766,0.0026,0.8678
12,tour,3,3,15,0.90,true,0.13975,0.00388,0.11219,1.97248,0.00450,0.8612,0.0019,0.9576
12,tour,3,3,15,1.00,true,0.14100,0.00389,0.13994,1.99899,0.00466,0.9441,0.0007,1.0503
12,tour,3,3,15,1.10,true,0.14213,0.00390,0.16770,2.02565,0.00481,1.0217,0.0006,1.1403
12,tour,3,3,15,1.20,true,0.14538,0.00394,0.19573,2.05046,0.00498,1.0975,0.0006,1.2318
12,tour,3,3,20,0.00,true,0.05300,0.00250,0.04270,1.98971,0.00279,0.2552,0.5246,0.4788
12,tour,3,3,20,0.10,true,0.06475,0.00275,0.04278,1.97803,0.00303,0.3009,0.3991,0.4910
12,tour,3,3,20,0.20,true,0.07600,0.00296,0.04494,1.96895,0.00325,0.3486,0.2761,0.5217
12,tour,3,3,20,0.30,true,0.08213,0.00307,0.04961,1.96749,0.00338,0.4076,0.1795,0.5669
12,tour,3,3,20,0.40,true,0.08525,0.00312,0.05737,1.97214,0.00347,0.4804,0.1171,0.6252
12,tour,3,3,20,0.50,true,0.08875,0.00318,0.06847,1.97974,0.00358,0.5581,0.0701,0.6947
12,tour,3,3,20,0.60,true,0.09062,0.00321,0.08309,1.99249,0.00368,0.6429,0.0441,0.7703
12,tour,3,3,20,0.70,true,0.09050,0.00321,0.10107,2.01061,0.00376,0.7284,0.0271,0.8494
12,tour,3,3,20,0.80,true,0.09200,0.00323,0.12129,2.02934,0.00388,0.8132,0.0182,0.9292
12,tour,3,3,20,0.90,true,0.09500,0.00328,0.14539,2.05046,0.00404,0.9046,0.0126,1.0183
12,tour,3,3,20,1.00,true,0.09475,0.00327,0.17076,2.07610,0.00414,0.9906,0.0091,1.1048
12,tour,3,3,20,1.10,true,0.09513,0.00328,0.19571,2.10070,0.00424,1.0704,0.0069,1.1878
12,tour,3,3,20,1.20,true,0.09625,0.00330,0.22375,2.12765,0.00437,1.1565,0.0054,1.2800
12,tour,3,6,10,0.00,true,0.22462,0.00467,0.00011,1.77549,0.00467,0.1592,0.5925,0.2038
12,tour,3,6,10,0.10,true,0.28013,0.00502,0.00008,1.71996,0.00502,0.2063,0.3928,0.2232
12,tour,3,6,10,0.20,true,0.31038,0.00517,0.00018,1.68981,0.00517,0.2677,0.2204,0.2744
12,tour,3,6,10,0.30,true,0.31575,0.00520,0.00047,1.68472,0.00520,0.3409,0.1096,0.3478
12,tour,3,6,10,0.40,true,0.31238,0.00518,0.00110,1.68872,0.00519,0.4238,0.0434,0.4365
12,tour,3,6,10,0.50,true,0.30000,0.00512,0.00226,1.70226,0.00514,0.5148,0.0168,0.5296
