green,pin_x_m,pin_y_m,stimp,skill,mode,hour,ball_x_m,ball_y_m,dist_ft,slope_at_pin_pct,rollout_m,status,make,make_se,three_plus,exp_strokes,exp_strokes_se,off_green_pct,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.80,ok,0.04650,0.00235,0.35498,2.32660,0.00459,0.00000,1.2998,0.2588,1.2286,0.10194,0.00469
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,0.90,ok,0.04537,0.00233,0.37236,2.34707,0.00463,0.00000,1.3594,0.2339,1.2874,0.12241,0.00496
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,1.00,ok,0.04300,0.00227,0.39244,2.37191,0.00465,0.00000,1.4252,0.2077,1.3557,0.14724,0.00521
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,1.10,ok,0.04138,0.00223,0.41263,2.39627,0.00468,0.00000,1.4969,0.1863,1.4273,0.17161,0.00543
hole_01,0.000,0.000,10,hcp30,fall,7,5.385,-2.856,20.00,1.38,1.20,ok,0.04050,0.00220,0.43215,2.41936,0.00473,0.00000,1.5667,0.1662,1.5006,0.19470,0.00561
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.00,ok,0.09913,0.00334,0.00509,1.90597,0.00337,0.00000,0.3010,0.5474,0.3987,0.03464,0.00401
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.10,ok,0.11638,0.00359,0.00552,1.88914,0.00361,0.00000,0.3714,0.4462,0.4114,0.01781,0.00330
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.20,ok,0.12937,0.00375,0.00728,1.87790,0.00379,0.00000,0.4258,0.3565,0.4414,0.00657,0.00266
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.30,ok,0.13687,0.00384,0.01052,1.87365,0.00390,0.00000,0.4829,0.2757,0.4855,0.00232,0.00192
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.40,ok,0.14438,0.00393,0.01570,1.87133,0.00403,0.00000,0.5473,0.2057,0.5452,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.50,ok,0.14500,0.00394,0.02308,1.87808,0.00408,0.00000,0.6160,0.1491,0.6145,0.00675,0.00165
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.60,ok,0.14288,0.00391,0.03267,1.88979,0.00412,0.00000,0.6891,0.1049,0.6912,0.01846,0.00230
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.70,ok,0.14050,0.00389,0.04483,1.90434,0.00417,0.00000,0.7665,0.0679,0.7766,0.03301,0.00273
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.80,ok,0.13662,0.00384,0.05926,1.92264,0.00421,0.00000,0.8502,0.0465,0.8638,0.05131,0.00298
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,0.90,ok,0.13025,0.00376,0.07642,1.94618,0.00423,0.00000,0.9363,0.0292,0.9550,0.07485,0.00323
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,1.00,ok,0.12350,0.00368,0.09628,1.97280,0.00425,0.00000,1.0287,0.0188,1.0499,0.10147,0.00340
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,1.10,ok,0.11538,0.00357,0.11936,2.00400,0.00425,0.00000,1.1261,0.0119,1.1493,0.13267,0.00359
hole_01,0.000,0.000,10,tour,fall,8,3.236,-5.166,20.00,1.38,1.20,ok,0.10938,0.00349,0.14360,2.03425,0.00428,0.00000,1.2238,0.0073,1.2485,0.16292,0.00375
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.00,ok,0.05650,0.00258,0.03655,1.98007,0.00279,0.00000,0.3895,0.5386,0.5322,0.00536,0.00205
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.10,ok,0.06463,0.00275,0.03931,1.97471,0.00298,0.00000,0.4422,0.4561,0.5467,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.20,ok,0.07000,0.00285,0.04551,1.97553,0.00312,0.00000,0.4899,0.3770,0.5751,0.00082,0.00166
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.30,ok,0.07225,0.00289,0.05462,1.98240,0.00323,0.00000,0.5408,0.3064,0.6133,0.00769,0.00213
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.40,ok,0.07412,0.00293,0.06727,1.99320,0.00335,0.00000,0.6011,0.2461,0.6641,0.01849,0.00258
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.50,ok,0.07612,0.00297,0.08328,2.00722,0.00348,0.00000,0.6621,0.1878,0.7258,0.03251,0.00294
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.60,ok,0.07450,0.00294,0.10192,2.02752,0.00356,0.00000,0.7274,0.1414,0.7930,0.05281,0.00321
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.70,ok,0.07175,0.00289,0.12367,2.05206,0.00363,0.00000,0.8000,0.1050,0.8678,0.07735,0.00343
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.80,ok,0.06713,0.00280,0.14775,2.08081,0.00366,0.00000,0.8790,0.0801,0.9464,0.10610,0.00357
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,0.90,ok,0.06400,0.00274,0.17408,2.11031,0.00372,0.00000,0.9598,0.0576,1.0311,0.13560,0.00372
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,1.00,ok,0.06100,0.00268,0.20158,2.14087,0.00377,0.00000,1.0447,0.0422,1.1175,0.16617,0.00382
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,1.10,ok,0.05800,0.00261,0.23157,2.17395,0.00382,0.00000,1.1380,0.0317,1.2109,0.19924,0.00395
hole_01,0.000,0.000,10,mid,fall,8,3.236,-5.166,20.00,1.38,1.20,ok,0.05350,0.00252,0.26224,2.20921,0.00381,0.00000,1.2308,0.0236,1.3042,0.23450,0.00405
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.00,ok,0.04025,0.00220,0.25993,2.22883,0.00397,0.00000,0.7186,0.5319,0.9094,0.00122,0.00242
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.10,ok,0.04612,0.00235,0.26418,2.22761,0.00414,0.00000,0.8553,0.4946,0.9254,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.20,ok,0.04800,0.00239,0.27191,2.23416,0.00423,0.00000,0.9134,0.4539,0.9491,0.00656,0.00188
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.30,ok,0.05125,0.00247,0.28052,2.24036,0.00436,0.00000,0.9682,0.4178,0.9773,0.01275,0.00257
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.40,ok,0.05212,0.00249,0.29244,2.25249,0.00445,0.00000,1.0250,0.3810,1.0137,0.02489,0.00311
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.50,ok,0.05125,0.00247,0.30629,2.26854,0.00450,0.00000,1.0826,0.3466,1.0552,0.04094,0.00352
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.60,ok,0.05412,0.00253,0.32129,2.28218,0.00465,0.00000,1.1487,0.3169,1.1057,0.05458,0.00391
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.70,ok,0.05175,0.00248,0.33821,2.30324,0.00468,0.00000,1.2041,0.2834,1.1578,0.07563,0.00420
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.80,ok,0.05162,0.00247,0.35613,2.32326,0.00476,0.00000,1.2707,0.2564,1.2172,0.09565,0.00450
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,0.90,ok,0.04988,0.00243,0.37541,2.34649,0.00480,0.00000,1.3439,0.2343,1.2804,0.11888,0.00478
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,1.00,ok,0.04713,0.00237,0.39568,2.37197,0.00481,0.00000,1.4090,0.2082,1.3476,0.14437,0.00495
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,1.10,ok,0.04763,0.00238,0.41640,2.39492,0.00489,0.00000,1.4837,0.1859,1.4228,0.16732,0.00519
hole_01,0.000,0.000,10,hcp30,fall,8,3.236,-5.166,20.00,1.38,1.20,ok,0.04487,0.00231,0.43795,2.42221,0.00489,0.00000,1.5618,0.1678,1.4990,0.19460,0.00538
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.00,ok,0.10013,0.00336,0.00512,1.90499,0.00338,0.00000,0.2921,0.5517,0.3961,0.02637,0.00337
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.10,ok,0.11887,0.00362,0.00589,1.88701,0.00365,0.00000,0.3674,0.4504,0.4076,0.00839,0.00229
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.20,ok,0.12937,0.00375,0.00800,1.87862,0.00380,0.00000,0.4186,0.3569,0.4361,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.30,ok,0.13300,0.00380,0.01197,1.87897,0.00387,0.00000,0.4770,0.2718,0.4821,0.00035,0.00214
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.40,ok,0.13812,0.00386,0.01777,1.87964,0.00397,0.00000,0.5414,0.2045,0.5403,0.00102,0.00277
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.50,ok,0.14138,0.00390,0.02607,1.88470,0.00406,0.00000,0.6137,0.1481,0.6122,0.00608,0.00326
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.60,ok,0.13825,0.00386,0.03633,1.89808,0.00408,0.00000,0.6854,0.1069,0.6862,0.01945,0.00354
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.70,ok,0.13700,0.00384,0.04929,1.91229,0.00415,0.00000,0.7660,0.0755,0.7704,0.03366,0.00382
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.80,ok,0.13450,0.00381,0.06591,1.93141,0.00422,0.00000,0.8538,0.0485,0.8653,0.05279,0.00406
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,0.90,ok,0.12912,0.00375,0.08314,1.95403,0.00425,0.00000,0.9351,0.0323,0.9514,0.07540,0.00424
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,1.00,ok,0.12325,0.00368,0.10385,1.98061,0.00428,0.00000,1.0257,0.0205,1.0459,0.10198,0.00437
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,1.10,ok,0.12137,0.00365,0.12442,2.00306,0.00436,0.00000,1.1147,0.0154,1.1353,0.12443,0.00450
hole_01,0.000,0.000,10,tour,fall,9,0.219,-6.092,20.00,1.38,1.20,ok,0.11463,0.00356,0.14930,2.03470,0.00439,0.00000,1.2120,0.0097,1.2347,0.15607,0.00461
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.00,ok,0.05975,0.00265,0.03501,1.97527,0.00284,0.00000,0.3758,0.5435,0.5291,0.00180,0.00212
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.10,ok,0.06450,0.00275,0.03796,1.97348,0.00296,0.00000,0.4381,0.4671,0.5395,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.20,ok,0.07025,0.00286,0.04437,1.97415,0.00312,0.00000,0.4835,0.3868,0.5650,0.00067,0.00179
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.30,ok,0.07462,0.00294,0.05420,1.97961,0.00327,0.00000,0.5367,0.3164,0.6031,0.00613,0.00242
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.40,ok,0.07562,0.00296,0.06754,1.99196,0.00337,0.00000,0.5979,0.2573,0.6516,0.01848,0.00285
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.50,ok,0.07637,0.00297,0.08482,2.00850,0.00350,0.00000,0.6631,0.2010,0.7127,0.03503,0.00321
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.60,ok,0.07838,0.00300,0.10370,2.02541,0.00365,0.00000,0.7298,0.1587,0.7777,0.05193,0.00351
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.70,ok,0.07700,0.00298,0.12621,2.04932,0.00375,0.00000,0.8004,0.1207,0.8509,0.07584,0.00378
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.80,ok,0.07487,0.00294,0.15249,2.07776,0.00385,0.00000,0.8817,0.0913,0.9337,0.10428,0.00395
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,0.90,ok,0.07275,0.00290,0.17774,2.10518,0.00393,0.00000,0.9548,0.0681,1.0118,0.13170,0.00412
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,1.00,ok,0.06925,0.00284,0.20636,2.13736,0.00398,0.00000,1.0369,0.0490,1.0985,0.16388,0.00424
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,1.10,ok,0.06663,0.00279,0.23410,2.16779,0.00403,0.00000,1.1174,0.0362,1.1824,0.19431,0.00438
hole_01,0.000,0.000,10,mid,fall,9,0.219,-6.092,20.00,1.38,1.20,ok,0.06200,0.00270,0.26587,2.20427,0.00404,0.00000,1.2086,0.0248,1.2771,0.23079,0.00446
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.00,ok,0.04225,0.00225,0.26874,2.23646,0.00410,0.00000,0.7363,0.5333,0.9297,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.10,ok,0.04487,0.00231,0.27423,2.23970,0.00420,0.00000,0.8838,0.4926,0.9447,0.00324,0.00244
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.20,ok,0.04550,0.00233,0.28310,2.24859,0.00427,0.00000,0.9469,0.4544,0.9685,0.01213,0.00317
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.30,ok,0.04587,0.00234,0.29371,2.25964,0.00434,0.00000,1.0047,0.4191,0.9975,0.02318,0.00362
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.40,ok,0.04813,0.00239,0.30535,2.27003,0.00445,0.00000,1.0567,0.3829,1.0325,0.03358,0.00400
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.50,ok,0.04888,0.00241,0.32023,2.28545,0.00455,0.00000,1.1148,0.3474,1.0764,0.04899,0.00434
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.60,ok,0.04813,0.00239,0.33666,2.30412,0.00461,0.00000,1.1728,0.3148,1.1251,0.06766,0.00460
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.70,ok,0.04825,0.00240,0.35399,2.32304,0.00469,0.00000,1.2299,0.2818,1.1794,0.08659,0.00486
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.80,ok,0.04825,0.00240,0.37400,2.34515,0.00478,0.00000,1.3022,0.2535,1.2439,0.10870,0.00510
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,0.90,ok,0.04788,0.00239,0.39274,2.36637,0.00484,0.00000,1.3735,0.2329,1.3059,0.12991,0.00530
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,1.00,ok,0.04713,0.00237,0.41257,2.38936,0.00489,0.00000,1.4466,0.2121,1.3733,0.15290,0.00549
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,1.10,ok,0.04425,0.00230,0.43194,2.41406,0.00488,0.00000,1.5099,0.1916,1.4381,0.17760,0.00564
hole_01,0.000,0.000,10,hcp30,fall,9,0.219,-6.092,20.00,1.38,1.20,ok,0.04312,0.00227,0.45361,2.43982,0.00491,0.00000,1.5855,0.1711,1.5159,0.20336,0.00581
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.00,ok,0.11025,0.00350,0.00472,1.89447,0.00353,0.00000,0.3033,0.5617,0.3920,0.02681,0.00383
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.10,ok,0.12512,0.00370,0.00581,1.88069,0.00373,0.00000,0.3707,0.4584,0.4038,0.01303,0.00284
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.20,ok,0.13512,0.00382,0.00818,1.87305,0.00387,0.00000,0.4239,0.3699,0.4311,0.00540,0.00202
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.30,ok,0.14463,0.00393,0.01228,1.86766,0.00401,0.00000,0.4760,0.2790,0.4757,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.40,ok,0.14975,0.00399,0.01828,1.86853,0.00410,0.00000,0.5369,0.2066,0.5330,0.00087,0.00187
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.50,ok,0.15250,0.00402,0.02635,1.87385,0.00418,0.00000,0.6066,0.1506,0.6022,0.00619,0.00254
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.60,ok,0.15450,0.00404,0.03658,1.88208,0.00427,0.00000,0.6827,0.1096,0.6793,0.01442,0.00295
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.70,ok,0.15300,0.00402,0.05042,1.89742,0.00434,0.00000,0.7660,0.0714,0.7699,0.02976,0.00336
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.80,ok,0.14913,0.00398,0.06473,1.91561,0.00439,0.00000,0.8420,0.0479,0.8516,0.04796,0.00358
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,0.90,ok,0.14538,0.00394,0.08236,1.93699,0.00445,0.00000,0.9300,0.0316,0.9437,0.06933,0.00380
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,1.00,ok,0.13987,0.00388,0.10150,1.96163,0.00449,0.00000,1.0161,0.0202,1.0338,0.09397,0.00402
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,1.10,ok,0.13450,0.00381,0.12488,1.99039,0.00455,0.00000,1.1159,0.0123,1.1363,0.12274,0.00420
hole_01,0.000,0.000,10,tour,fall,10,-2.856,-5.385,20.00,1.38,1.20,ok,0.12812,0.00374,0.14853,2.02042,0.00458,0.00000,1.2097,0.0072,1.2321,0.15276,0.00431
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.00,ok,0.05900,0.00263,0.03073,1.97174,0.00280,0.00000,0.3790,0.5543,0.5095,0.00468,0.00221
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.10,ok,0.06725,0.00280,0.03429,1.96706,0.00299,0.00000,0.4328,0.4661,0.5214,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.20,ok,0.07387,0.00292,0.04103,1.96718,0.00317,0.00000,0.4790,0.3853,0.5470,0.00012,0.00183
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.30,ok,0.07612,0.00297,0.05106,1.97496,0.00328,0.00000,0.5294,0.3129,0.5832,0.00791,0.00238
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.40,ok,0.08100,0.00305,0.06466,1.98369,0.00346,0.00000,0.5891,0.2495,0.6338,0.01664,0.00286
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.50,ok,0.08513,0.00312,0.08100,1.99593,0.00363,0.00000,0.6515,0.1943,0.6934,0.02887,0.00327
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.60,ok,0.08325,0.00309,0.10083,2.01765,0.00372,0.00000,0.7184,0.1486,0.7601,0.05059,0.00356
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.70,ok,0.08288,0.00308,0.12477,2.04199,0.00385,0.00000,0.7948,0.1093,0.8391,0.07493,0.00385
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.80,ok,0.08213,0.00307,0.14789,2.06588,0.00396,0.00000,0.8667,0.0832,0.9134,0.09883,0.00402
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,0.90,ok,0.08000,0.00303,0.17528,2.09544,0.00405,0.00000,0.9475,0.0601,0.9985,0.12838,0.00421
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,1.00,ok,0.07800,0.00300,0.20268,2.12488,0.00414,0.00000,1.0273,0.0437,1.0820,0.15782,0.00436
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,1.10,ok,0.07250,0.00290,0.23549,2.16325,0.00416,0.00000,1.1214,0.0306,1.1785,0.19619,0.00447
hole_01,0.000,0.000,10,mid,fall,10,-2.856,-5.385,20.00,1.38,1.20,ok,0.06800,0.00281,0.26748,2.19980,0.00418,0.00000,1.2139,0.0224,1.2720,0.23275,0.00456
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.00,ok,0.04713,0.00237,0.25929,2.22123,0.00417,0.00000,0.7347,0.5191,0.9052,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.10,ok,0.05075,0.00245,0.26607,2.22468,0.00429,0.00000,0.8433,0.4734,0.9219,0.00345,0.00261
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.20,ok,0.05375,0.00252,0.27538,2.23148,0.00440,0.00000,0.9091,0.4386,0.9463,0.01024,0.00329
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.30,ok,0.05600,0.00257,0.28709,2.24163,0.00451,0.00000,0.9705,0.4040,0.9776,0.02039,0.00374
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.40,ok,0.05688,0.00259,0.30141,2.25600,0.00460,0.00000,1.0322,0.3699,1.0163,0.03477,0.00412
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.50,ok,0.05613,0.00257,0.31784,2.27433,0.00466,0.00000,1.0934,0.3365,1.0608,0.05309,0.00442
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.60,ok,0.05488,0.00255,0.33505,2.29411,0.00471,0.00000,1.1564,0.3070,1.1090,0.07288,0.00468
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.70,ok,0.05600,0.00257,0.35452,2.31408,0.00482,0.00000,1.2282,0.2781,1.1682,0.09285,0.00501
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.80,ok,0.05725,0.00260,0.37251,2.33248,0.00492,0.00000,1.2948,0.2548,1.2258,0.11125,0.00522
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,0.90,ok,0.05713,0.00259,0.39254,2.35461,0.00500,0.00000,1.3665,0.2317,1.2903,0.13338,0.00545
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,1.00,ok,0.05763,0.00261,0.41213,2.37577,0.00508,0.00000,1.4361,0.2108,1.3566,0.15453,0.00568
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,1.10,ok,0.05538,0.00256,0.43414,2.40255,0.00511,0.00000,1.5166,0.1921,1.4302,0.18132,0.00587
hole_01,0.000,0.000,10,hcp30,fall,10,-2.856,-5.385,20.00,1.38,1.20,ok,0.05437,0.00254,0.45552,2.42757,0.00515,0.00000,1.5917,0.1728,1.5065,0.20634,0.00603
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.00,ok,0.12037,0.00364,0.00370,1.88333,0.00366,0.00000,0.3037,0.5605,0.3760,0.03227,0.00348
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.10,ok,0.13662,0.00384,0.00490,1.86827,0.00387,0.00000,0.3590,0.4588,0.3881,0.01721,0.00269
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.20,ok,0.15188,0.00401,0.00728,1.85540,0.00406,0.00000,0.4101,0.3612,0.4176,0.00434,0.00187
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.30,ok,0.16012,0.00410,0.01118,1.85106,0.00417,0.00000,0.4665,0.2758,0.4623,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.40,ok,0.16375,0.00414,0.01700,1.85325,0.00425,0.00000,0.5282,0.2003,0.5210,0.00219,0.00164
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.50,ok,0.16600,0.00416,0.02491,1.85891,0.00432,0.00000,0.5957,0.1398,0.5913,0.00785,0.00229
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.60,ok,0.16737,0.00417,0.03453,1.86715,0.00440,0.00000,0.6708,0.1025,0.6665,0.01609,0.00267
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.70,ok,0.16687,0.00417,0.04764,1.88076,0.00448,0.00000,0.7522,0.0662,0.7550,0.02970,0.00297
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.80,ok,0.16200,0.00412,0.06397,1.90197,0.00453,0.00000,0.8412,0.0409,0.8502,0.05091,0.00324
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,0.90,ok,0.15662,0.00406,0.08090,1.92428,0.00457,0.00000,0.9258,0.0276,0.9376,0.07322,0.00345
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,1.00,ok,0.15175,0.00401,0.10100,1.94925,0.00463,0.00000,1.0187,0.0180,1.0328,0.09819,0.00363
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,1.10,ok,0.14575,0.00395,0.12151,1.97577,0.00467,0.00000,1.1050,0.0114,1.1215,0.12471,0.00379
