green,pin_x_m,pin_y_m,stimp,skill,mode,hour,ball_x_m,ball_y_m,dist_ft,slope_at_pin_pct,rollout_m,status,make,make_se,three_plus,exp_strokes,exp_strokes_se,off_green_pct,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.00,ok,0.11500,0.00357,0.00565,1.89065,0.00360,0.00000,0.3371,0.5606,0.4077,0.03527,0.00380
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.10,ok,0.13587,0.00383,0.00737,1.87149,0.00387,0.00000,0.3914,0.4613,0.4204,0.01611,0.00283
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.20,ok,0.15050,0.00400,0.01065,1.86015,0.00406,0.00000,0.4423,0.3718,0.4494,0.00476,0.00201
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.30,ok,0.16075,0.00411,0.01613,1.85538,0.00421,0.00000,0.5024,0.2919,0.4955,0.00000,0.00000
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.40,ok,0.16587,0.00416,0.02390,1.85802,0.00432,0.00000,0.5693,0.2249,0.5538,0.00264,0.00190
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.50,ok,0.16637,0.00416,0.03318,1.86681,0.00439,0.00000,0.6308,0.1685,0.6168,0.01142,0.00246
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.60,ok,0.16737,0.00417,0.04602,1.87864,0.00449,0.00000,0.7066,0.1215,0.6960,0.02326,0.00295
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.70,ok,0.16600,0.00416,0.06018,1.89418,0.00457,0.00000,0.7809,0.0878,0.7750,0.03880,0.00322
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.80,ok,0.16425,0.00414,0.07733,1.91308,0.00466,0.00000,0.8627,0.0604,0.8633,0.05769,0.00353
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,0.90,ok,0.16000,0.00410,0.09664,1.93664,0.00474,0.00000,0.9479,0.0418,0.9534,0.08126,0.00379
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,1.00,ok,0.15563,0.00405,0.11778,1.96216,0.00481,0.00000,1.0357,0.0290,1.0449,0.10678,0.00395
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,1.10,ok,0.14950,0.00399,0.14077,1.99128,0.00487,0.00000,1.1265,0.0212,1.1375,0.13590,0.00409
hole_07,0.000,0.000,10,tour,fall,1,4.207,-4.411,20.00,2.03,1.20,ok,0.14425,0.00393,0.16595,2.02171,0.00494,0.00000,1.2191,0.0120,1.2359,0.16633,0.00428
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.00,ok,0.06450,0.00275,0.03467,1.97019,0.00295,0.00000,0.3967,0.5382,0.5231,0.00000,0.00000
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.10,ok,0.06925,0.00284,0.04060,1.97136,0.00309,0.00000,0.4496,0.4523,0.5380,0.00117,0.00191
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.20,ok,0.07550,0.00295,0.04963,1.97415,0.00327,0.00000,0.5019,0.3810,0.5657,0.00396,0.00250
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.30,ok,0.08175,0.00306,0.06251,1.98079,0.00347,0.00000,0.5603,0.3160,0.6070,0.01060,0.00298
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.40,ok,0.08413,0.00310,0.07975,1.99566,0.00363,0.00000,0.6246,0.2551,0.6603,0.02547,0.00334
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.50,ok,0.08563,0.00313,0.09807,2.01249,0.00377,0.00000,0.6821,0.2025,0.7172,0.04230,0.00359
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.60,ok,0.08700,0.00315,0.12166,2.03472,0.00393,0.00000,0.7547,0.1559,0.7898,0.06453,0.00399
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.70,ok,0.08625,0.00314,0.14530,2.05913,0.00405,0.00000,0.8231,0.1219,0.8602,0.08895,0.00415
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.80,ok,0.08687,0.00315,0.17206,2.08530,0.00420,0.00000,0.8960,0.0888,0.9404,0.11511,0.00436
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,0.90,ok,0.08400,0.00310,0.20122,2.11737,0.00428,0.00000,0.9771,0.0658,1.0253,0.14718,0.00453
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,1.00,ok,0.08113,0.00305,0.23118,2.15025,0.00436,0.00000,1.0591,0.0472,1.1123,0.18006,0.00468
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,1.10,ok,0.07737,0.00299,0.26185,2.18473,0.00440,0.00000,1.1478,0.0373,1.2007,0.21454,0.00479
hole_07,0.000,0.000,10,mid,fall,1,4.207,-4.411,20.00,2.03,1.20,ok,0.07475,0.00294,0.29322,2.21879,0.00446,0.00000,1.2373,0.0272,1.2932,0.24861,0.00490
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.00,ok,0.05000,0.00244,0.27360,2.23516,0.00436,0.00000,0.8501,0.5322,0.9462,0.00000,0.00000
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.10,ok,0.05312,0.00251,0.28071,2.23955,0.00447,0.00000,0.9265,0.4902,0.9640,0.00439,0.00236
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.20,ok,0.05550,0.00256,0.29049,2.24759,0.00458,0.00000,0.9802,0.4508,0.9899,0.01244,0.00317
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.30,ok,0.05500,0.00255,0.30287,2.26139,0.00464,0.00000,1.0416,0.4165,1.0225,0.02623,0.00369
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.40,ok,0.05538,0.00256,0.31711,2.27642,0.00473,0.00000,1.0973,0.3779,1.0629,0.04126,0.00419
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.50,ok,0.05588,0.00257,0.33157,2.29180,0.00482,0.01250,1.1535,0.3473,1.1050,0.05664,0.00449
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.60,ok,0.05775,0.00261,0.34910,2.30914,0.00495,0.01250,1.2218,0.3152,1.1608,0.07398,0.00482
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.70,ok,0.05788,0.00261,0.36588,2.32767,0.00504,0.02500,1.2899,0.2929,1.2129,0.09251,0.00504
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.80,ok,0.06000,0.00266,0.38345,2.34513,0.00516,0.02500,1.3610,0.2694,1.2733,0.10997,0.00532
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,0.90,ok,0.05975,0.00265,0.40241,2.36661,0.00523,0.02500,1.4315,0.2463,1.3374,0.13145,0.00557
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,1.00,ok,0.05912,0.00264,0.42235,2.38990,0.00530,0.03750,1.5040,0.2245,1.4062,0.15474,0.00578
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,1.10,ok,0.05800,0.00261,0.44195,2.41376,0.00536,0.07500,1.5720,0.2042,1.4740,0.17861,0.00600
hole_07,0.000,0.000,10,hcp30,fall,1,4.207,-4.411,20.00,2.03,1.20,ok,0.05663,0.00258,0.46242,2.43870,0.00540,0.07500,1.6507,0.1862,1.5508,0.20355,0.00615
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.00,ok,0.10150,0.00338,0.00558,1.90408,0.00341,0.00000,0.2958,0.5431,0.4053,0.02938,0.00399
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.10,ok,0.11812,0.00361,0.00733,1.88920,0.00365,0.00000,0.3793,0.4400,0.4210,0.01450,0.00306
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.20,ok,0.12950,0.00375,0.01050,1.88100,0.00382,0.00000,0.4377,0.3568,0.4516,0.00629,0.00211
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.30,ok,0.14075,0.00389,0.01546,1.87471,0.00399,0.00000,0.4980,0.2841,0.4960,0.00000,0.00000
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.40,ok,0.14338,0.00392,0.02294,1.87957,0.00407,0.00000,0.5609,0.2142,0.5551,0.00486,0.00205
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.50,ok,0.14863,0.00398,0.03271,1.88409,0.00419,0.00000,0.6253,0.1531,0.6243,0.00938,0.00279
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.60,ok,0.15063,0.00400,0.04454,1.89392,0.00429,0.00000,0.6948,0.1082,0.6997,0.01921,0.00333
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.70,ok,0.14713,0.00396,0.05991,1.91279,0.00435,0.00000,0.7766,0.0777,0.7837,0.03808,0.00366
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.80,ok,0.14325,0.00392,0.07726,1.93402,0.00442,0.00000,0.8558,0.0516,0.8699,0.05931,0.00392
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,0.90,ok,0.14188,0.00390,0.09630,1.95443,0.00451,0.00000,0.9408,0.0370,0.9579,0.07972,0.00423
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,1.00,ok,0.13837,0.00386,0.12048,1.98212,0.00461,0.00000,1.0404,0.0236,1.0619,0.10741,0.00448
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,1.10,ok,0.13262,0.00379,0.14355,2.01094,0.00466,0.00000,1.1289,0.0157,1.1534,0.13624,0.00467
hole_07,0.000,0.000,10,tour,fall,2,1.438,-5.924,20.00,2.03,1.20,ok,0.12750,0.00373,0.16849,2.04101,0.00471,0.00000,1.2193,0.0089,1.2478,0.16631,0.00483
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.00,ok,0.05650,0.00258,0.03840,1.98191,0.00281,0.00000,0.3897,0.5362,0.5370,0.00000,0.00000
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.10,ok,0.05813,0.00262,0.04423,1.98612,0.00289,0.00000,0.4595,0.4561,0.5518,0.00420,0.00226
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.20,ok,0.06338,0.00272,0.05321,1.98985,0.00306,0.00000,0.5110,0.3837,0.5799,0.00794,0.00294
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.30,ok,0.06800,0.00281,0.06573,1.99776,0.00324,0.00000,0.5657,0.3175,0.6194,0.01584,0.00339
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.40,ok,0.07013,0.00285,0.08211,2.01202,0.00339,0.00000,0.6265,0.2607,0.6696,0.03011,0.00366
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.50,ok,0.07687,0.00298,0.10094,2.02412,0.00363,0.00000,0.6902,0.2089,0.7303,0.04221,0.00403
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.60,ok,0.07525,0.00295,0.12206,2.04689,0.00373,0.00000,0.7515,0.1655,0.7930,0.06497,0.00423
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.70,ok,0.07687,0.00298,0.14732,2.07055,0.00390,0.00000,0.8248,0.1259,0.8698,0.08864,0.00442
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.80,ok,0.07575,0.00296,0.17359,2.09798,0.00401,0.00000,0.8987,0.0966,0.9475,0.11607,0.00459
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,0.90,ok,0.07337,0.00292,0.20020,2.12701,0.00409,0.00000,0.9696,0.0723,1.0245,0.14510,0.00475
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,1.00,ok,0.07150,0.00288,0.23235,2.16110,0.00419,0.00000,1.0598,0.0525,1.1193,0.17919,0.00487
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,1.10,ok,0.06988,0.00285,0.26074,2.19119,0.00427,0.00000,1.1406,0.0402,1.2030,0.20928,0.00495
hole_07,0.000,0.000,10,mid,fall,2,1.438,-5.924,20.00,2.03,1.20,ok,0.06825,0.00282,0.29145,2.22361,0.00434,0.00000,1.2290,0.0296,1.2949,0.24170,0.00505
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.00,ok,0.04700,0.00237,0.28950,2.25523,0.00435,0.00000,0.7482,0.5211,0.9540,0.00000,0.00000
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.10,ok,0.04875,0.00241,0.29732,2.26182,0.00443,0.00000,0.9141,0.4838,0.9734,0.00659,0.00278
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.20,ok,0.04813,0.00239,0.30850,2.27447,0.00448,0.00000,0.9892,0.4486,1.0010,0.01924,0.00355
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.30,ok,0.05050,0.00245,0.31955,2.28415,0.00459,0.00000,1.0470,0.4127,1.0330,0.02892,0.00407
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.40,ok,0.05250,0.00249,0.33174,2.29558,0.00470,0.00000,1.1048,0.3801,1.0704,0.04035,0.00448
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.50,ok,0.05150,0.00247,0.34779,2.31426,0.00476,0.00000,1.1716,0.3491,1.1175,0.05903,0.00470
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.60,ok,0.05287,0.00250,0.36288,2.32971,0.00487,0.00000,1.2385,0.3239,1.1671,0.07448,0.00499
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.70,ok,0.05387,0.00252,0.37959,2.34754,0.00498,0.00000,1.3036,0.2948,1.2242,0.09231,0.00524
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.80,ok,0.05550,0.00256,0.39630,2.36506,0.00510,0.01250,1.3733,0.2717,1.2838,0.10982,0.00550
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,0.90,ok,0.05700,0.00259,0.41332,2.38317,0.00521,0.02500,1.4426,0.2507,1.3464,0.12794,0.00572
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,1.00,ok,0.05513,0.00255,0.43409,2.40896,0.00525,0.02500,1.5156,0.2243,1.4211,0.15373,0.00589
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,1.10,ok,0.05500,0.00255,0.45161,2.42970,0.00532,0.03750,1.5814,0.2040,1.4888,0.17447,0.00605
hole_07,0.000,0.000,10,hcp30,fall,2,1.438,-5.924,20.00,2.03,1.20,ok,0.05425,0.00253,0.47095,2.45362,0.00539,0.07500,1.6553,0.1856,1.5635,0.19838,0.00622
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.00,ok,0.10387,0.00341,0.00583,1.90196,0.00344,0.00000,0.2712,0.5488,0.4032,0.02158,0.00446
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.10,ok,0.12087,0.00364,0.00701,1.88613,0.00368,0.00000,0.3675,0.4520,0.4163,0.00576,0.00370
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.20,ok,0.12650,0.00372,0.00975,1.88325,0.00377,0.00000,0.4205,0.3648,0.4440,0.00287,0.00315
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.30,ok,0.13412,0.00381,0.01452,1.88040,0.00390,0.00000,0.4842,0.2883,0.4902,0.00002,0.00224
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.40,ok,0.14088,0.00389,0.02125,1.88038,0.00403,0.00000,0.5465,0.2165,0.5494,0.00000,0.00000
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.50,ok,0.14375,0.00392,0.03020,1.88645,0.00412,0.00000,0.6108,0.1565,0.6172,0.00607,0.00207
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.60,ok,0.14325,0.00392,0.04161,1.89836,0.00419,0.00000,0.6799,0.1103,0.6917,0.01798,0.00265
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.70,ok,0.14050,0.00389,0.05626,1.91576,0.00426,0.00000,0.7575,0.0756,0.7751,0.03539,0.00316
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.80,ok,0.13825,0.00386,0.07320,1.93495,0.00434,0.00000,0.8381,0.0506,0.8617,0.05457,0.00350
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,0.90,ok,0.13325,0.00380,0.09296,1.95972,0.00439,0.00000,0.9248,0.0349,0.9517,0.07934,0.00376
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,1.00,ok,0.13000,0.00376,0.11478,1.98479,0.00447,0.00000,1.0142,0.0228,1.0450,0.10441,0.00401
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,1.10,ok,0.12412,0.00369,0.13858,2.01447,0.00452,0.00000,1.1046,0.0146,1.1385,0.13409,0.00423
hole_07,0.000,0.000,10,tour,fall,3,-1.717,-5.849,20.00,2.03,1.20,ok,0.11912,0.00362,0.16432,2.04522,0.00457,0.00000,1.1994,0.0095,1.2352,0.16484,0.00442
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.00,ok,0.05488,0.00255,0.04037,1.98551,0.00278,0.00000,0.3828,0.5325,0.5448,0.00087,0.00304
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.10,ok,0.05950,0.00264,0.04499,1.98551,0.00291,0.00000,0.4541,0.4560,0.5584,0.00087,0.00194
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.20,ok,0.06800,0.00281,0.05262,1.98464,0.00314,0.00000,0.5011,0.3843,0.5865,0.00000,0.00000
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.30,ok,0.07362,0.00292,0.06375,1.99016,0.00332,0.00000,0.5557,0.3190,0.6258,0.00551,0.00197
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.40,ok,0.07725,0.00299,0.07845,2.00125,0.00349,0.00000,0.6155,0.2612,0.6757,0.01661,0.00266
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.50,ok,0.07700,0.00298,0.09577,2.01884,0.00360,0.00000,0.6783,0.2142,0.7313,0.03419,0.00305
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.60,ok,0.07700,0.00298,0.11618,2.03927,0.00372,0.00000,0.7420,0.1685,0.7963,0.05463,0.00336
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.70,ok,0.07512,0.00295,0.13964,2.06465,0.00382,0.00000,0.8073,0.1258,0.8686,0.08000,0.00358
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.80,ok,0.07212,0.00289,0.16498,2.09303,0.00390,0.00000,0.8817,0.0971,0.9452,0.10839,0.00380
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,0.90,ok,0.07013,0.00285,0.19224,2.12235,0.00399,0.00000,0.9613,0.0750,1.0271,0.13771,0.00402
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,1.00,ok,0.06688,0.00279,0.22151,2.15495,0.00404,0.00000,1.0438,0.0564,1.1136,0.17031,0.00415
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,1.10,ok,0.06400,0.00274,0.25096,2.18736,0.00409,0.00000,1.1258,0.0407,1.2011,0.20272,0.00428
hole_07,0.000,0.000,10,mid,fall,3,-1.717,-5.849,20.00,2.03,1.20,ok,0.06062,0.00267,0.28169,2.22158,0.00412,0.00000,1.2134,0.0293,1.2929,0.23693,0.00438
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.00,ok,0.04150,0.00223,0.29130,2.26299,0.00425,0.00000,0.6786,0.5230,0.9491,0.00000,0.00000
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.10,ok,0.04300,0.00227,0.29775,2.26851,0.00432,0.00000,0.8861,0.4791,0.9659,0.00552,0.00280
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.20,ok,0.04788,0.00239,0.30535,2.27201,0.00448,0.00000,0.9512,0.4435,0.9909,0.00902,0.00362
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.30,ok,0.05087,0.00246,0.31747,2.28235,0.00461,0.00000,1.0179,0.4071,1.0277,0.01936,0.00398
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.40,ok,0.05150,0.00247,0.33182,2.29761,0.00469,0.00000,1.0853,0.3744,1.0702,0.03462,0.00422
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.50,ok,0.04963,0.00243,0.34711,2.31660,0.00473,0.01250,1.1399,0.3402,1.1136,0.05361,0.00449
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.60,ok,0.05013,0.00244,0.36368,2.33465,0.00481,0.01250,1.2115,0.3150,1.1655,0.07166,0.00475
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.70,ok,0.05063,0.00245,0.38156,2.35432,0.00490,0.01250,1.2788,0.2875,1.2232,0.09133,0.00498
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.80,ok,0.04975,0.00243,0.40008,2.37620,0.00495,0.01250,1.3433,0.2611,1.2832,0.11321,0.00519
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,0.90,ok,0.05063,0.00245,0.41918,2.39715,0.00504,0.01250,1.4153,0.2386,1.3493,0.13416,0.00544
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,1.00,ok,0.05038,0.00245,0.43926,2.42052,0.00510,0.01250,1.4906,0.2181,1.4198,0.15753,0.00564
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,1.10,ok,0.05000,0.00244,0.45872,2.44359,0.00516,0.01250,1.5618,0.1981,1.4915,0.18060,0.00582
hole_07,0.000,0.000,10,hcp30,fall,3,-1.717,-5.849,20.00,2.03,1.20,ok,0.04900,0.00241,0.47801,2.46734,0.00519,0.01250,1.6335,0.1792,1.5657,0.20435,0.00599
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.00,ok,0.08975,0.00320,0.00570,1.91595,0.00322,0.00000,0.2616,0.5551,0.4056,0.02854,0.00395
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.10,ok,0.10762,0.00346,0.00649,1.89886,0.00350,0.00000,0.3665,0.4550,0.4200,0.01146,0.00299
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.20,ok,0.11837,0.00361,0.00875,1.89037,0.00366,0.00000,0.4220,0.3648,0.4498,0.00297,0.00197
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.30,ok,0.12512,0.00370,0.01253,1.88741,0.00377,0.00000,0.4748,0.2789,0.4930,0.00000,0.00000
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.40,ok,0.13037,0.00376,0.01841,1.88804,0.00388,0.00000,0.5369,0.2089,0.5505,0.00063,0.00194
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.50,ok,0.13012,0.00376,0.02678,1.89666,0.00393,0.00000,0.6055,0.1515,0.6192,0.00925,0.00263
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.60,ok,0.12762,0.00373,0.03771,1.91008,0.00396,0.00000,0.6789,0.1086,0.6946,0.02268,0.00301
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.70,ok,0.12450,0.00369,0.05119,1.92670,0.00401,0.00000,0.7568,0.0764,0.7759,0.03929,0.00331
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.80,ok,0.12375,0.00368,0.06761,1.94386,0.00410,0.00000,0.8419,0.0531,0.8648,0.05646,0.00363
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,0.90,ok,0.12150,0.00365,0.08691,1.96541,0.00418,0.00000,0.9316,0.0366,0.9581,0.07801,0.00390
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,1.00,ok,0.11463,0.00356,0.10848,1.99386,0.00421,0.00000,1.0214,0.0260,1.0498,0.10646,0.00408
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,1.10,ok,0.10712,0.00346,0.13237,2.02526,0.00422,0.00000,1.1127,0.0178,1.1434,0.13785,0.00423
hole_07,0.000,0.000,10,tour,fall,4,-4.411,-4.207,20.00,2.03,1.20,ok,0.10125,0.00337,0.15781,2.05658,0.00424,0.00000,1.2058,0.0121,1.2386,0.16917,0.00436
hole_07,0.000,0.000,10,mid,fall,4,-4.411,-4.207,20.00,2.03,0.00,ok,0.05538,0.00256,0.03988,1.98452,0.00278,0.00000,0.3727,0.5316,0.5439,0.00000,0.00000
hole_07,0.000,0.000,10,mid,fall,4,-4.411,-4.207,20.00,2.03,0.10,ok,0.05862,0.00263,0.04394,1.98534,0.00288,0.00000,0.4463,0.4496,0.5598,0.00081,0.00241
hole_07,0.000,0.000,10,mid,fall,4,-4.411,-4.207,20.00,2.03,0.20,ok,0.06162,0.00269,0.05136,1.98977,0.00299,0.00000,0.5012,0.3770,0.5901,0.00524,0.00301
hole_07,0.000,0.000,10,mid,fall,4,-4.411,-4.207,20.00,2.03,0.30,ok,0.06513,0.00276,0.06222,1.99714,0.00314,0.00000,0.5548,0.3055,0.6331,0.01261,0.00339
